popularity_name,tune_id,popularity_tunebooks,tunes_setting_id,tunes_name,tunes_type,tunes_meter,tunes_mode,tunes_abc,tunes_date,tunes_username,recordings_id,recordings_artist,recordings_recording,recordings_track,recordings_number,recordings_tune,aliases_name,aliases_alias
"91st At Modder River, The",8114,42.0,8114,"91st At Modder River, The",march,4/4,Bminor,"|:f2|B2 B<c B2 c<e|f2 a<e f2 e<c|A2 A<B A2 c<e|f2 a<e c2 B<^A|
B>BB<c B2 c<e|f>^ga>e f2 e>c|B>^AB<c B<fe>c|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AA<B A2 c<e|f<aAa c2 B>A|
[1 f4 f>^g a2|f>ec<e f2 e>c|B>^AB<c B<fe>c|c2 B>^A B2:|
[2 B>BB<c B2 c<e|f>^ga>e f2 e>c|B>^AB<c B<fe>c|c2 B>^A B2||
|:c<f|B2 B<c f>Bc<e|f>B (3BBB f2 e>c|A>AA<c e>Ac<e|f>^gaA f2 e<c|
B>BB<c f<Bc>e|f<BB>c f2 e>c|B>^AB<c B<fe>c|c2 B2 B2:|
|:c<e|f2 f<a f>ec<e|f>a^g<a f2 e>c|(3AAA A<c e>Ac<e|f<aA<a f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>^AB<c B<fe>c|c2 B>^A B2:|
[2 B2 B<c f<Bc>e|f<BB>c f2 e>c|B>^AB<c B<fe>c|c2 B2 B2||",2008-01-04 13:57:14,ceolachan,6621.0,Sandy MacIntyre,The Sandy MacIntyre Collection: Cape Breton Fiddle (Steeped And Served),40.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,8114,"91st At Modder River, The",march,4/4,Bminor,"|:f2|B2 B<c B2 c<e|f2 a<e f2 e<c|A2 A<B A2 c<e|f2 a<e c2 B<^A|
B>BB<c B2 c<e|f>^ga>e f2 e>c|B>^AB<c B<fe>c|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AA<B A2 c<e|f<aAa c2 B>A|
[1 f4 f>^g a2|f>ec<e f2 e>c|B>^AB<c B<fe>c|c2 B>^A B2:|
[2 B>BB<c B2 c<e|f>^ga>e f2 e>c|B>^AB<c B<fe>c|c2 B>^A B2||
|:c<f|B2 B<c f>Bc<e|f>B (3BBB f2 e>c|A>AA<c e>Ac<e|f>^gaA f2 e<c|
B>BB<c f<Bc>e|f<BB>c f2 e>c|B>^AB<c B<fe>c|c2 B2 B2:|
|:c<e|f2 f<a f>ec<e|f>a^g<a f2 e>c|(3AAA A<c e>Ac<e|f<aA<a f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>^AB<c B<fe>c|c2 B>^A B2:|
[2 B2 B<c f<Bc>e|f<BB>c f2 e>c|B>^AB<c B<fe>c|c2 B2 B2||",2008-01-04 13:57:14,ceolachan,6958.0,The Jura Ceilidh Band,A Trip To Cape Breton,7.0,2.0,93rd At Modder River,"91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,6542.0,Angus MacColl & Gordon Duncan,The Piping Centre 1996 Recital Series - Volume 4,10.0,2.0,"93rd At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,5193.0,Anita MacDonald,Stepping Stone,3.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,6863.0,Calum Pasqua & Susie Petrov,In Conversation,9.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,1905.0,Duncan Chisholm,The Door Of Saints,8.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,6543.0,Jack Lee,The Piping Centre 1996 Recital Series - Volume 1,3.0,1.0,"93rd At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,6569.0,John Patrick & Stuart Liddell,The Piping Centre 1997 Recital Series - Volume 2,1.0,1.0,"91st Brigade At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,3509.0,Kathleen Collins,My Book Of Songs,6.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,2832.0,Rebecca Lomnicky,The Call,9.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,6621.0,Sandy MacIntyre,The Sandy MacIntyre Collection: Cape Breton Fiddle (Steeped And Served),40.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19314,"91st At Modder River, The",march,4/4,Bminor,"|:F2|B2 B<c B2 c<e|f2 a<e f2 e<c|A>AA<B A2 c<e|f2 a>A c2 B<A|
B>BBc B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2:|
|:c<e|f4 f2 a2|f>ec<e f2 e>c|A>AAB A2 c<e|f2 a>A c2 B<A|
[1 f4 f2 a2|f>ec<e f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c B2 c<e|f2 a>e f2 ec|BABc B<fec|c2 B2 B2||
|:f2|B>BB<c f>Bc<e|f>B B2 f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2:|
|:c<e|f>ef<a f>ec<e|f>a^g<a f2 e>c|A>AA>c e>Ac<e|f<aAa f2 e>c|
[1 f>ef<a f>ec<e|f>a^g<a f2 e>c|B>AB<c B<fe>c|c2 B2 B2:|
[2 B2 B<c f>Bc<e|f>B B2 f2 e>c|B<AB>c B<fe>c|c2 B2 B2||",2008-01-04 14:24:55,ceolachan,6958.0,The Jura Ceilidh Band,A Trip To Cape Breton,7.0,2.0,93rd At Modder River,"91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,6542.0,Angus MacColl & Gordon Duncan,The Piping Centre 1996 Recital Series - Volume 4,10.0,2.0,"93rd At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,5193.0,Anita MacDonald,Stepping Stone,3.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,6863.0,Calum Pasqua & Susie Petrov,In Conversation,9.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,1905.0,Duncan Chisholm,The Door Of Saints,8.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,6543.0,Jack Lee,The Piping Centre 1996 Recital Series - Volume 1,3.0,1.0,"93rd At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,6569.0,John Patrick & Stuart Liddell,The Piping Centre 1997 Recital Series - Volume 2,1.0,1.0,"91st Brigade At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
"91st At Modder River, The",8114,42.0,19315,"91st At Modder River, The",march,4/4,Bminor,"|:fb|B2 Bc B2 ce|f2 ae f2 ec|A2 AB A2 ce|f2 aA c2 BA|
B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f4 f2 a2|f2 ce f2 ec|A2 AB A2 ce|f2 aA c2 BA|
[1 f4 f2 a2|f2 ce f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc B2 ce|f2 ae f2 ec|B2 Bc B2 fe|c2 B2 B2||
|:f2|B2 Bc fBce|fBBe f2 ec|A2 Ac eAce|faAa f2 ec|
B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2:|
|:ce|f2 fa f2 ce|f2 ae f2 ec|A2 Ac eAce|faAa f2 ec|
[1 f2 fa fece|f2 fa f2 ec|B2 Bc B2 fe|c2 B2 B2:|
[2 B2 Bc fBce|fBBe f2 ec|B2 Bc B2 fe|c2 B2 B2||",2008-01-05 09:49:27,ceolachan,3509.0,Kathleen Collins,My Book Of Songs,6.0,1.0,"91st At Modder River, The","91st At Modder River, The","['91st At Modder River, The', '93rd Argylls At Modder River', '93rd Argylls At Modder River, The', '93rd At Modder River', '93rd At Modder River, The', 'Ninety-First At Modder River', 'Ninety-First At Modder River, The']"
